month,week_day,hour,season,holiday,workingday,weather,temp,humidity,windspeed,count
2,1,5,1.0,0.0,1.0,3.0,6,93,0,3.0
2,1,6,1.0,0.0,1.0,3.0,6,93,0,22.0
2,1,7,1.0,0.0,1.0,3.0,7,93,0,52.0
2,1,8,1.0,0.0,1.0,3.0,7,93,0,135.0
2,1,9,1.0,0.0,1.0,2.0,7,93,0,116.0
2,1,10,1.0,0.0,1.0,2.0,7,93,0,47.0
2,1,11,1.0,0.0,1.0,2.0,7,86,0,51.0
2,1,12,1.0,0.0,1.0,2.0,8,86,0,55.0
2,1,13,1.0,0.0,1.0,2.0,8,86,0,52.0
2,1,14,1.0,0.0,1.0,2.0,9,80,6,54.0
2,1,15,1.0,0.0,1.0,2.0,10,75,0,52.0
2,1,16,1.0,0.0,1.0,2.0,10,75,9,64.0
2,1,17,1.0,0.0,1.0,2.0,10,75,0,176.0
2,1,18,1.0,0.0,1.0,2.0,10,81,7,168.0
2,1,19,1.0,0.0,1.0,2.0,10,81,9,108.0
2,1,20,1.0,0.0,1.0,2.0,9,87,9,74.0
2,1,21,1.0,0.0,1.0,2.0,9,87,9,64.0
2,1,22,1.0,0.0,1.0,2.0,9,87,6,36.0
2,1,23,1.0,0.0,1.0,3.0,8,93,13,16.0
2,2,0,1.0,0.0,1.0,3.0,9,93,7,2.0
2,2,1,1.0,0.0,1.0,3.0,9,93,13,3.0
2,2,2,1.0,0.0,1.0,3.0,9,93,9,4.0
2,2,3,1.0,0.0,1.0,3.0,9,93,9,1.0
2,2,4,1.0,0.0,1.0,3.0,9,93,19,1.0
2,2,5,1.0,0.0,1.0,3.0,9,93,7,3.0
2,2,6,1.0,0.0,1.0,3.0,9,93,7,18.0
2,2,7,1.0,0.0,1.0,3.0,9,93,15,49.0
2,2,8,1.0,0.0,1.0,3.0,9,93,15,155.0
2,2,9,1.0,0.0,1.0,2.0,10,93,6,123.0
2,2,10,1.0,0.0,1.0,2.0,9,100,0,61.0
2,2,11,1.0,0.0,1.0,2.0,10,93,13,52.0
2,2,12,1.0,0.0,1.0,2.0,10,93,15,64.0
2,2,13,1.0,0.0,1.0,1.0,14,93,11,75.0
2,2,14,1.0,0.0,1.0,1.0,16,82,26,63.0
2,2,15,1.0,0.0,1.0,1.0,16,76,22,76.0
2,2,16,1.0,0.0,1.0,1.0,15,71,20,103.0
2,2,17,1.0,0.0,1.0,1.0,15,53,35,190.0
2,2,18,1.0,0.0,1.0,1.0,14,42,37,182.0
2,2,19,1.0,0.0,1.0,1.0,11,45,33,91.0
2,2,20,1.0,0.0,1.0,1.0,10,48,37,75.0
2,2,21,1.0,0.0,1.0,1.0,9,47,22,63.0
2,2,22,1.0,0.0,1.0,1.0,9,44,17,40.0
2,2,23,1.0,0.0,1.0,1.0,8,44,30,32.0
2,3,0,1.0,0.0,1.0,1.0,8,40,30,12.0
2,3,1,1.0,0.0,1.0,1.0,8,44,35,5.0
2,3,2,1.0,0.0,1.0,1.0,7,43,17,2.0
2,3,3,1.0,0.0,1.0,1.0,7,43,17,1.0
2,3,5,1.0,0.0,1.0,1.0,7,50,20,2.0
2,3,6,1.0,0.0,1.0,1.0,7,43,24,39.0
2,3,7,1.0,0.0,1.0,1.0,6,50,22,87.0
2,3,8,1.0,0.0,1.0,1.0,6,50,24,188.0
2,3,9,1.0,0.0,1.0,1.0,7,47,20,133.0
2,3,10,1.0,0.0,1.0,1.0,7,43,22,52.0
2,3,11,1.0,0.0,1.0,1.0,7,43,30,64.0
2,3,12,1.0,0.0,1.0,1.0,8,40,24,69.0
2,3,13,1.0,0.0,1.0,1.0,8,40,28,51.0
2,3,14,1.0,0.0,1.0,1.0,9,37,26,47.0
2,3,15,1.0,0.0,1.0,1.0,9,37,22,60.0
2,3,16,1.0,0.0,1.0,1.0,9,37,17,78.0
2,3,17,1.0,0.0,1.0,1.0,8,40,13,175.0
2,3,18,1.0,0.0,1.0,1.0,8,40,11,147.0
2,3,19,1.0,0.0,1.0,1.0,8,40,0,96.0
2,3,20,1.0,0.0,1.0,1.0,8,47,6,109.0
2,3,21,1.0,0.0,1.0,1.0,7,55,7,54.0
2,3,22,1.0,0.0,1.0,1.0,7,51,6,41.0
2,3,23,1.0,0.0,1.0,1.0,8,47,7,38.0
2,4,0,1.0,0.0,1.0,2.0,8,44,0,13.0
2,4,1,1.0,0.0,1.0,2.0,7,59,0,7.0
2,4,2,1.0,0.0,1.0,2.0,6,63,7,1.0
2,4,3,1.0,0.0,1.0,2.0,6,63,7,1.0
2,4,5,1.0,0.0,1.0,2.0,6,63,9,7.0
2,4,6,1.0,0.0,1.0,2.0,7,55,0,28.0
2,4,7,1.0,0.0,1.0,1.0,6,59,0,87.0
2,4,8,1.0,0.0,1.0,1.0,6,74,9,220.0
2,4,9,1.0,0.0,1.0,2.0,7,80,9,127.0
2,4,10,1.0,0.0,1.0,2.0,8,51,9,51.0
2,4,11,1.0,0.0,1.0,1.0,9,51,11,64.0
2,4,12,1.0,0.0,1.0,2.0,10,48,11,86.0
2,4,13,1.0,0.0,1.0,2.0,11,50,15,82.0
2,4,14,1.0,0.0,1.0,2.0,11,45,11,91.0
2,4,15,1.0,0.0,1.0,2.0,11,48,17,90.0
2,4,16,1.0,0.0,1.0,2.0,12,42,15,99.0
2,4,17,1.0,0.0,1.0,2.0,11,56,9,205.0
2,4,18,1.0,0.0,1.0,2.0,10,60,7,155.0
2,4,19,1.0,0.0,1.0,2.0,10,65,9,103.0
2,4,20,1.0,0.0,1.0,2.0,10,65,11,71.0
2,4,21,1.0,0.0,1.0,2.0,10,70,11,43.0
2,4,22,1.0,0.0,1.0,2.0,10,65,11,46.0
2,4,23,1.0,0.0,1.0,2.0,10,70,9,31.0
2,5,0,1.0,0.0,0.0,2.0,10,70,11,39.0
2,5,1,1.0,0.0,0.0,2.0,10,65,11,18.0
2,5,2,1.0,0.0,0.0,2.0,10,75,11,17.0
2,5,3,1.0,0.0,0.0,2.0,10,75,11,11.0
2,5,4,1.0,0.0,0.0,3.0,9,93,9,8.0
2,5,5,1.0,0.0,0.0,3.0,8,100,6,9.0
2,5,6,1.0,0.0,0.0,3.0,8,100,0,4.0
2,5,7,1.0,0.0,0.0,3.0,9,93,6,4.0
2,5,8,1.0,0.0,0.0,3.0,8,100,6,10.0
2,5,9,1.0,0.0,0.0,3.0,8,100,6,20.0
2,5,10,1.0,0.0,0.0,3.0,8,100,9,34.0
2,5,11,1.0,0.0,0.0,3.0,9,100,9,47.0
2,5,12,1.0,0.0,0.0,3.0,9,100,11,52.0
2,5,13,1.0,0.0,0.0,3.0,9,100,11,72.0
2,5,14,1.0,0.0,0.0,3.0,9,100,0,55.0
2,5,15,1.0,0.0,0.0,3.0,9,100,0,60.0
2,5,16,1.0,0.0,0.0,3.0,9,100,9,71.0
2,5,17,1.0,0.0,0.0,2.0,10,100,19,78.0
2,5,18,1.0,0.0,0.0,2.0,11,93,30,83.0
2,5,19,1.0,0.0,0.0,2.0,11,93,30,84.0
2,5,20,1.0,0.0,0.0,1.0,12,87,17,69.0
2,5,21,1.0,0.0,0.0,1.0,11,100,13,56.0
2,5,22,1.0,0.0,0.0,1.0,11,93,9,45.0
2,5,23,1.0,0.0,0.0,1.0,11,93,15,59.0
2,6,0,1.0,0.0,0.0,1.0,11,70,13,39.0
2,6,1,1.0,0.0,0.0,1.0,11,65,28,44.0
2,6,2,1.0,0.0,0.0,1.0,11,60,22,20.0
2,6,3,1.0,0.0,0.0,1.0,11,60,6,13.0
2,6,4,1.0,0.0,0.0,1.0,11,60,24,2.0
2,6,5,1.0,0.0,0.0,1.0,11,60,15,1.0
2,6,6,1.0,0.0,0.0,1.0,11,60,15,1.0
2,6,7,1.0,0.0,0.0,1.0,10,65,11,8.0
2,6,8,1.0,0.0,0.0,1.0,10,65,7,23.0
2,6,9,1.0,0.0,0.0,1.0,11,56,7,45.0
2,6,10,1.0,0.0,0.0,1.0,12,52,17,89.0
2,6,11,1.0,0.0,0.0,1.0,13,49,17,117.0
2,6,12,1.0,0.0,0.0,1.0,14,46,0,174.0
2,6,13,1.0,0.0,0.0,1.0,14,46,0,182.0
2,6,14,1.0,0.0,0.0,1.0,14,46,6,161.0
2,6,15,1.0,0.0,0.0,1.0,14,46,6,182.0
2,6,16,1.0,0.0,0.0,1.0,14,49,7,157.0
2,6,17,1.0,0.0,0.0,1.0,14,46,0,121.0
2,6,18,1.0,0.0,0.0,1.0,12,56,11,78.0
2,6,19,1.0,0.0,0.0,1.0,11,61,9,21.0
2,6,20,1.0,0.0,0.0,1.0,11,61,7,26.0
2,6,21,1.0,0.0,0.0,1.0,11,60,0,27.0
2,6,22,1.0,0.0,0.0,1.0,11,60,0,62.0
2,6,23,1.0,0.0,0.0,1.0,10,65,0,30.0
2,0,0,1.0,0.0,1.0,1.0,10,65,0,15.0
2,0,1,1.0,0.0,1.0,1.0,9,75,0,5.0
2,0,2,1.0,0.0,1.0,1.0,8,80,0,3.0
2,0,3,1.0,0.0,1.0,1.0,8,86,0,1.0
2,0,4,1.0,0.0,1.0,1.0,8,86,0,2.0
2,0,5,1.0,0.0,1.0,1.0,8,86,0,10.0
2,0,6,1.0,0.0,1.0,1.0,7,93,0,30.0
2,0,7,1.0,0.0,1.0,1.0,7,86,0,95.0
2,0,8,1.0,0.0,1.0,2.0,7,100,0,230.0
2,0,9,1.0,0.0,1.0,1.0,9,80,0,118.0
2,0,10,1.0,0.0,1.0,1.0,10,75,7,55.0
2,0,11,1.0,0.0,1.0,1.0,12,65,6,47.0
2,0,12,1.0,0.0,1.0,2.0,13,62,0,66.0
2,0,13,1.0,0.0,1.0,2.0,15,57,6,64.0
2,0,14,1.0,0.0,1.0,2.0,15,57,6,60.0
2,0,15,1.0,0.0,1.0,2.0,16,54,6,50.0
2,0,16,1.0,0.0,1.0,2.0,15,57,9,114.0
2,0,17,1.0,0.0,1.0,2.0,13,70,11,216.0
2,0,18,1.0,0.0,1.0,2.0,14,66,9,175.0
2,0,19,1.0,0.0,1.0,2.0,13,70,0,128.0
2,0,20,1.0,0.0,1.0,2.0,13,70,7,88.0
2,0,21,1.0,0.0,1.0,1.0,13,70,0,78.0
2,0,22,1.0,0.0,1.0,1.0,11,81,6,37.0
2,0,23,1.0,0.0,1.0,2.0,12,81,0,25.0
2,1,0,1.0,0.0,1.0,2.0,11,87,0,10.0
2,1,1,1.0,0.0,1.0,2.0,11,87,0,4.0
2,1,2,1.0,0.0,1.0,2.0,11,93,7,2.0
2,1,3,1.0,0.0,1.0,3.0,11,93,11,1.0
2,1,4,1.0,0.0,1.0,1.0,11,93,11,3.0
2,1,5,1.0,0.0,1.0,1.0,11,81,22,2.0
2,1,6,1.0,0.0,1.0,1.0,11,70,22,39.0
2,1,7,1.0,0.0,1.0,1.0,10,65,28,100.0
2,1,8,1.0,0.0,1.0,1.0,10,56,33,243.0
2,1,9,1.0,0.0,1.0,1.0,10,52,33,135.0
2,1,10,1.0,0.0,1.0,1.0,9,47,37,48.0
2,1,11,1.0,0.0,1.0,1.0,9,47,31,50.0
2,1,12,1.0,0.0,1.0,1.0,10,38,33,65.0
2,1,13,1.0,0.0,1.0,2.0,10,32,30,50.0
2,1,14,1.0,0.0,1.0,1.0,9,37,28,64.0
2,1,15,1.0,0.0,1.0,1.0,9,35,26,51.0
2,1,16,1.0,0.0,1.0,1.0,9,35,35,83.0
2,1,17,1.0,0.0,1.0,1.0,9,32,39,176.0
2,1,18,1.0,0.0,1.0,1.0,8,32,26,152.0
2,1,19,1.0,0.0,1.0,1.0,7,40,31,101.0
2,1,20,1.0,0.0,1.0,1.0,7,40,22,56.0
2,1,21,1.0,0.0,1.0,1.0,6,33,31,54.0
2,1,22,1.0,0.0,1.0,1.0,5,33,24,29.0
2,1,23,1.0,0.0,1.0,1.0,5,33,22,12.0
2,2,0,1.0,0.0,1.0,1.0,4,36,24,17.0
2,2,1,1.0,0.0,1.0,1.0,4,36,15,7.0
2,2,2,1.0,0.0,1.0,1.0,3,38,19,3.0
2,2,3,1.0,0.0,1.0,1.0,2,45,9,2.0
2,2,5,1.0,0.0,1.0,1.0,2,45,7,7.0
2,2,6,1.0,0.0,1.0,1.0,2,45,0,43.0
2,2,7,1.0,0.0,1.0,1.0,2,49,7,99.0
2,2,8,1.0,0.0,1.0,1.0,4,42,0,199.0
2,2,9,1.0,0.0,1.0,1.0,5,39,11,123.0
2,2,10,1.0,0.0,1.0,1.0,6,36,0,59.0
2,2,11,1.0,0.0,1.0,2.0,6,43,11,41.0
2,2,12,1.0,0.0,1.0,2.0,7,40,15,61.0
2,2,13,1.0,0.0,1.0,1.0,7,40,17,69.0
2,2,14,1.0,0.0,1.0,1.0,8,34,20,58.0
2,2,15,1.0,0.0,1.0,2.0,8,34,19,64.0
2,2,16,1.0,0.0,1.0,2.0,8,37,17,79.0
2,2,17,1.0,0.0,1.0,2.0,8,34,17,166.0
2,2,18,1.0,0.0,1.0,2.0,7,47,20,170.0
2,2,19,1.0,0.0,1.0,3.0,6,86,17,88.0
2,2,20,1.0,0.0,1.0,3.0,6,86,11,84.0
2,2,21,1.0,0.0,1.0,2.0,6,86,11,83.0
2,2,22,1.0,0.0,1.0,3.0,7,80,11,46.0
2,2,23,1.0,0.0,1.0,3.0,7,80,13,37.0
2,3,0,1.0,0.0,1.0,3.0,6,86,13,16.0
2,3,1,1.0,0.0,1.0,3.0,6,80,9,7.0
2,3,2,1.0,0.0,1.0,3.0,6,80,9,3.0
2,3,4,1.0,0.0,1.0,2.0,6,59,15,1.0
2,3,5,1.0,0.0,1.0,2.0,5,50,15,6.0
2,3,6,1.0,0.0,1.0,2.0,5,54,19,26.0
2,3,7,1.0,0.0,1.0,1.0,4,50,28,99.0
2,3,8,1.0,0.0,1.0,1.0,4,49,22,178.0
2,3,9,1.0,0.0,1.0,1.0,5,42,24,122.0
2,3,10,1.0,0.0,1.0,1.0,5,42,20,35.0
2,3,11,1.0,0.0,1.0,1.0,6,39,24,45.0
2,3,12,1.0,0.0,1.0,1.0,7,34,26,69.0
2,3,13,1.0,0.0,1.0,1.0,7,29,20,62.0
2,3,14,1.0,0.0,1.0,1.0,8,27,19,48.0
2,3,15,1.0,0.0,1.0,1.0,8,25,17,50.0
2,3,16,1.0,0.0,1.0,1.0,8,27,20,80.0
2,3,17,1.0,0.0,1.0,1.0,7,26,13,165.0
2,3,18,1.0,0.0,1.0,1.0,7,28,9,160.0
2,3,19,1.0,0.0,1.0,1.0,6,28,7,112.0
2,3,20,1.0,0.0,1.0,1.0,6,31,6,97.0
2,3,21,1.0,0.0,1.0,1.0,6,39,0,72.0
2,3,22,1.0,0.0,1.0,1.0,5,39,0,51.0
2,3,23,1.0,0.0,1.0,1.0,5,42,7,34.0
2,4,0,1.0,0.0,1.0,1.0,4,49,7,14.0
2,4,1,1.0,0.0,1.0,1.0,4,54,6,7.0
2,4,2,1.0,0.0,1.0,1.0,4,54,6,3.0
2,4,5,1.0,0.0,1.0,1.0,3,63,6,4.0
2,4,6,1.0,0.0,1.0,1.0,4,68,0,24.0
2,4,7,1.0,0.0,1.0,1.0,3,73,0,74.0
2,4,8,1.0,0.0,1.0,1.0,4,74,11,216.0
2,4,9,1.0,0.0,1.0,1.0,5,74,15,140.0
2,4,10,1.0,0.0,1.0,1.0,6,69,13,44.0
2,4,11,1.0,0.0,1.0,1.0,9,47,9,64.0
2,4,12,1.0,0.0,1.0,1.0,9,47,9,71.0
2,4,13,1.0,0.0,1.0,1.0,10,35,13,110.0
2,4,14,1.0,0.0,1.0,1.0,12,26,17,84.0
2,4,15,1.0,0.0,1.0,1.0,13,21,11,74.0
2,4,16,1.0,0.0,1.0,1.0,12,28,13,125.0
2,4,17,1.0,0.0,1.0,1.0,12,24,0,211.0
2,4,18,1.0,0.0,1.0,1.0,11,28,0,174.0
2,4,19,1.0,0.0,1.0,1.0,11,33,0,101.0
2,4,20,1.0,0.0,1.0,1.0,9,55,9,63.0
2,4,21,1.0,0.0,1.0,1.0,8,59,9,47.0
2,4,22,1.0,0.0,1.0,1.0,8,64,6,43.0
2,4,23,1.0,0.0,1.0,1.0,7,69,0,53.0
2,5,0,1.0,0.0,0.0,1.0,7,69,6,30.0
2,5,1,1.0,0.0,0.0,1.0,6,86,0,24.0
2,5,2,1.0,0.0,0.0,1.0,6,80,0,15.0
2,5,3,1.0,0.0,0.0,1.0,5,80,0,10.0
2,5,4,1.0,0.0,0.0,1.0,5,74,6,4.0
2,5,5,1.0,0.0,0.0,1.0,5,74,6,1.0
2,5,6,1.0,0.0,0.0,1.0,5,93,13,2.0
2,5,7,1.0,0.0,0.0,1.0,5,80,7,11.0
2,5,8,1.0,0.0,0.0,1.0,6,86,9,30.0
2,5,9,1.0,0.0,0.0,1.0,7,64,9,43.0
2,5,10,1.0,0.0,0.0,1.0,9,41,17,84.0
2,5,11,1.0,0.0,0.0,1.0,12,28,22,114.0
2,5,12,1.0,0.0,0.0,1.0,12,39,31,120.0
2,5,13,1.0,0.0,0.0,1.0,12,39,28,135.0
2,5,14,1.0,0.0,0.0,1.0,14,31,19,120.0
2,5,15,1.0,0.0,0.0,1.0,14,29,28,174.0
2,5,16,1.0,0.0,0.0,1.0,14,29,28,145.0
2,5,17,1.0,0.0,0.0,1.0,13,31,35,137.0
2,5,18,1.0,0.0,0.0,1.0,11,38,22,64.0
2,5,19,1.0,0.0,0.0,1.0,11,38,11,41.0
2,5,20,1.0,0.0,0.0,1.0,11,41,15,40.0
2,5,21,1.0,0.0,0.0,1.0,11,41,0,51.0
2,5,22,1.0,0.0,0.0,1.0,10,44,6,45.0
2,5,23,1.0,0.0,0.0,1.0,9,51,9,32.0
2,6,0,1.0,0.0,0.0,1.0,8,64,7,39.0
2,6,1,1.0,0.0,0.0,1.0,8,59,6,24.0
2,6,2,1.0,0.0,0.0,2.0,8,75,6,20.0
2,6,3,1.0,0.0,0.0,2.0,8,69,7,12.0
2,6,4,1.0,0.0,0.0,2.0,8,69,11,2.0
2,6,6,1.0,0.0,0.0,2.0,8,69,9,5.0
2,6,7,1.0,0.0,0.0,2.0,9,55,0,3.0
2,6,8,1.0,0.0,0.0,2.0,9,64,13,12.0
2,6,9,1.0,0.0,0.0,2.0,10,60,15,47.0
2,6,10,1.0,0.0,0.0,1.0,12,45,22,105.0
2,6,11,1.0,0.0,0.0,1.0,13,39,30,112.0
2,6,12,1.0,0.0,0.0,1.0,15,32,31,152.0
2,6,13,1.0,0.0,0.0,1.0,16,29,24,154.0
2,6,14,1.0,0.0,0.0,2.0,16,30,28,161.0
2,6,15,1.0,0.0,0.0,2.0,16,30,20,162.0
2,6,16,1.0,0.0,0.0,2.0,17,28,22,134.0
2,6,17,1.0,0.0,0.0,1.0,17,28,22,125.0
2,6,18,1.0,0.0,0.0,1.0,16,32,20,95.0
2,6,19,1.0,0.0,0.0,1.0,16,35,19,61.0
2,6,20,1.0,0.0,0.0,1.0,16,35,22,47.0
2,6,21,1.0,0.0,0.0,1.0,16,35,24,51.0
2,6,22,1.0,0.0,0.0,1.0,16,35,20,36.0
2,6,23,1.0,0.0,0.0,1.0,16,35,24,30.0
2,0,0,1.0,0.0,1.0,1.0,16,37,24,11.0
2,0,1,1.0,0.0,1.0,1.0,16,37,24,7.0
2,0,2,1.0,0.0,1.0,1.0,15,40,20,2.0
2,0,3,1.0,0.0,1.0,1.0,14,46,15,2.0
2,0,4,1.0,0.0,1.0,1.0,13,53,19,2.0
2,0,5,1.0,0.0,1.0,1.0,13,53,19,3.0
2,0,6,1.0,0.0,1.0,1.0,14,46,20,26.0
2,0,7,1.0,0.0,1.0,1.0,14,46,20,98.0
2,0,8,1.0,0.0,1.0,1.0,16,40,31,256.0
2,0,9,1.0,0.0,1.0,1.0,16,37,26,130.0
2,0,10,1.0,0.0,1.0,1.0,18,33,15,55.0
2,0,11,1.0,0.0,1.0,1.0,21,23,17,53.0
2,0,12,1.0,0.0,1.0,1.0,23,22,30,126.0
2,0,13,1.0,0.0,1.0,1.0,24,19,26,120.0
2,0,14,1.0,0.0,1.0,1.0,25,15,33,90.0
2,0,15,1.0,0.0,1.0,1.0,23,21,44,90.0
2,0,16,1.0,0.0,1.0,1.0,21,27,31,118.0
2,0,17,1.0,0.0,1.0,1.0,19,33,41,243.0
2,0,18,1.0,0.0,1.0,1.0,16,40,41,205.0
2,0,19,1.0,0.0,1.0,1.0,16,43,33,98.0
2,0,20,1.0,0.0,1.0,1.0,15,46,31,70.0
2,0,21,1.0,0.0,1.0,1.0,15,50,35,43.0
2,0,22,1.0,0.0,1.0,1.0,14,46,44,45.0
2,0,23,1.0,0.0,1.0,1.0,13,49,33,20.0
2,1,0,1.0,0.0,1.0,1.0,12,49,28,19.0
2,1,1,1.0,0.0,1.0,1.0,12,42,52,5.0
2,1,2,1.0,0.0,1.0,1.0,11,41,46,3.0
2,1,4,1.0,0.0,1.0,1.0,9,37,35,1.0
2,1,5,1.0,0.0,1.0,1.0,9,32,31,4.0
2,1,6,1.0,0.0,1.0,1.0,8,32,22,30.0
2,1,7,1.0,0.0,1.0,1.0,8,32,24,105.0
2,1,8,1.0,0.0,1.0,1.0,8,32,24,223.0
2,1,9,1.0,0.0,1.0,1.0,9,29,30,110.0
2,1,10,1.0,0.0,1.0,1.0,10,27,19,52.0
2,1,11,1.0,0.0,1.0,1.0,11,25,17,57.0
2,1,12,1.0,0.0,1.0,1.0,11,24,17,71.0
2,1,13,1.0,0.0,1.0,1.0,13,21,15,82.0
2,1,14,1.0,0.0,1.0,1.0,14,19,15,79.0
2,1,15,1.0,0.0,1.0,1.0,14,19,11,85.0
2,1,16,1.0,0.0,1.0,1.0,14,19,17,98.0
2,1,17,1.0,0.0,1.0,1.0,13,22,15,206.0
2,1,18,1.0,0.0,1.0,1.0,12,22,9,212.0
2,1,19,1.0,0.0,1.0,1.0,11,26,9,145.0
2,1,20,1.0,0.0,1.0,1.0,11,33,7,101.0
2,1,21,1.0,0.0,1.0,1.0,10,52,0,66.0
2,1,22,1.0,0.0,1.0,1.0,10,44,0,41.0
2,1,23,1.0,0.0,1.0,2.0,9,44,6,20.0
2,2,0,1.0,0.0,1.0,1.0,9,41,6,15.0
2,2,1,1.0,0.0,1.0,1.0,8,44,6,9.0
2,2,3,1.0,0.0,1.0,2.0,8,47,13,1.0
2,2,4,1.0,0.0,1.0,1.0,8,51,13,1.0
2,2,5,1.0,0.0,1.0,1.0,8,47,13,5.0
2,2,6,1.0,0.0,1.0,1.0,8,55,15,33.0
2,2,7,1.0,0.0,1.0,2.0,8,55,15,108.0
2,2,8,1.0,0.0,1.0,2.0,9,55,11,230.0
2,2,9,1.0,0.0,1.0,1.0,10,52,19,124.0
2,2,10,1.0,0.0,1.0,1.0,11,41,26,69.0
2,2,11,1.0,0.0,1.0,1.0,14,34,20,66.0
2,2,12,1.0,0.0,1.0,1.0,16,32,22,86.0
2,2,13,1.0,0.0,1.0,1.0,17,30,24,93.0
2,2,14,1.0,0.0,1.0,1.0,19,28,28,82.0
2,2,15,1.0,0.0,1.0,1.0,19,28,28,117.0
2,2,16,1.0,0.0,1.0,1.0,19,31,26,122.0
2,2,17,1.0,0.0,1.0,1.0,19,28,19,255.0
2,2,18,1.0,0.0,1.0,1.0,16,40,15,222.0
2,2,19,1.0,0.0,1.0,1.0,14,53,15,161.0
2,2,20,1.0,0.0,1.0,1.0,16,43,13,118.0
2,2,21,1.0,0.0,1.0,1.0,15,46,13,92.0
2,2,22,1.0,0.0,1.0,1.0,14,53,13,73.0
2,2,23,1.0,0.0,1.0,1.0,16,40,15,33.0
2,3,0,1.0,0.0,1.0,1.0,14,53,13,17.0
2,3,1,1.0,0.0,1.0,1.0,14,53,15,6.0
2,3,2,1.0,0.0,1.0,2.0,14,53,15,6.0
2,3,3,1.0,0.0,1.0,1.0,14,53,13,4.0
2,3,4,1.0,0.0,1.0,1.0,13,57,13,4.0
2,3,5,1.0,0.0,1.0,1.0,13,66,6,12.0
2,3,6,1.0,0.0,1.0,1.0,12,70,9,47.0
2,3,7,1.0,0.0,1.0,1.0,13,57,7,126.0
2,3,8,1.0,0.0,1.0,1.0,13,57,6,285.0
2,3,9,1.0,0.0,1.0,1.0,15,57,13,179.0
2,3,10,1.0,0.0,1.0,1.0,16,54,13,88.0
2,3,11,1.0,0.0,1.0,2.0,18,44,17,90.0
2,3,12,1.0,0.0,1.0,1.0,20,41,15,101.0
2,3,13,1.0,0.0,1.0,1.0,22,34,15,123.0
2,3,14,1.0,0.0,1.0,1.0,25,31,15,81.0
2,3,15,1.0,0.0,1.0,1.0,25,28,17,106.0
2,3,16,1.0,0.0,1.0,2.0,23,35,20,146.0
2,3,17,1.0,0.0,1.0,2.0,24,32,20,274.0
2,3,18,1.0,0.0,1.0,2.0,22,42,19,222.0
2,3,19,1.0,0.0,1.0,1.0,20,55,22,175.0
2,3,20,1.0,0.0,1.0,1.0,20,59,22,139.0
2,3,21,1.0,0.0,1.0,1.0,21,55,26,124.0
2,3,22,1.0,0.0,1.0,1.0,20,59,19,76.0
2,3,23,1.0,0.0,1.0,1.0,19,67,20,44.0
2,4,0,1.0,0.0,1.0,1.0,18,72,19,32.0
2,4,1,1.0,0.0,1.0,1.0,18,72,15,8.0
2,4,2,1.0,0.0,1.0,1.0,18,72,19,7.0
2,4,3,1.0,0.0,1.0,1.0,19,67,17,8.0
2,4,4,1.0,0.0,1.0,1.0,19,67,17,1.0
2,4,5,1.0,0.0,1.0,2.0,19,67,7,7.0
2,4,6,1.0,0.0,1.0,2.0,18,72,11,50.0
2,4,7,1.0,0.0,1.0,2.0,17,77,15,116.0
2,4,8,1.0,0.0,1.0,2.0,17,77,13,272.0
2,4,9,1.0,0.0,1.0,2.0,17,77,13,169.0
2,4,10,1.0,0.0,1.0,2.0,18,72,15,95.0
2,4,11,1.0,0.0,1.0,1.0,18,72,11,113.0
2,4,12,1.0,0.0,1.0,1.0,20,59,13,185.0
2,4,13,1.0,0.0,1.0,1.0,25,43,13,176.0
2,4,14,1.0,0.0,1.0,1.0,27,36,20,191.0
2,4,15,1.0,0.0,1.0,1.0,27,36,22,172.0
2,4,16,1.0,0.0,1.0,1.0,27,36,19,232.0
2,4,17,1.0,0.0,1.0,1.0,27,34,24,327.0
2,4,18,1.0,0.0,1.0,1.0,26,33,22,224.0
2,4,19,1.0,0.0,1.0,1.0,25,29,39,162.0
2,4,20,1.0,0.0,1.0,1.0,25,31,13,124.0
2,4,21,1.0,0.0,1.0,1.0,24,21,33,72.0
2,4,22,1.0,0.0,1.0,1.0,22,10,17,107.0
2,4,23,1.0,0.0,1.0,1.0,21,8,19,77.0
2,5,0,1.0,0.0,0.0,1.0,20,12,33,29.0
2,5,1,1.0,0.0,0.0,1.0,19,14,28,31.0
2,5,2,1.0,0.0,0.0,1.0,18,13,26,17.0
2,5,3,1.0,0.0,0.0,1.0,17,14,20,7.0
2,5,4,1.0,0.0,0.0,1.0,16,15,22,3.0
2,5,5,1.0,0.0,0.0,1.0,16,15,22,3.0
2,5,6,1.0,0.0,0.0,1.0,16,17,28,6.0
2,5,7,1.0,0.0,0.0,1.0,16,17,35,22.0
2,5,8,1.0,0.0,0.0,1.0,16,17,39,45.0
2,5,9,1.0,0.0,0.0,1.0,16,16,44,55.0
2,5,10,1.0,0.0,0.0,1.0,17,16,39,106.0
2,5,11,1.0,0.0,0.0,1.0,18,16,39,123.0
2,5,12,1.0,0.0,0.0,1.0,18,18,33,119.0
2,5,13,1.0,0.0,0.0,1.0,18,16,41,155.0
2,5,14,1.0,0.0,0.0,1.0,19,15,44,196.0
2,5,15,1.0,0.0,0.0,1.0,18,16,50,171.0
2,5,16,1.0,0.0,0.0,1.0,18,16,43,120.0
2,5,17,1.0,0.0,0.0,1.0,17,19,41,127.0
